original,augmented_name,count
Trường PTDTNT Krông Năng,"['Trường PTDTNT Krông Năng', 'truong ptdtnt krong nang']",2
Trường Tiểu học EaDăh,"['Trường Tiểu học EaDăh', 'truong tieu hoc eadah', 'truong th eadah', 'tieu hoc eadah', 'truong truong tieu hoc eadah', 'th eadah']",6
Trường Tiểu học Trực Phú,"['Trường Tiểu học Trực Phú', 'truong tieu hoc truc phu', 'truong th truc phu', 'th truc phu', 'tieu hoc truc phu', 'truong truong tieu hoc truc phu']",6
Trường Tiểu học Trực Thaắng,"['Trường Tiểu học Trực Thaắng', 'truong tieu hoc truc thaang', 'truong truong tieu hoc truc thaang', 'tieu hoc truc thaang', 'th truc thaang', 'truong th truc thaang']",6
Trường Tiểu học Trực Đại A,"['Trường Tiểu học Trực Đại A', 'truong tieu hoc truc dai a', 'truong th truc dai a', 'tieu hoc truc dai a', 'th truc dai a', 'truong truong tieu hoc truc dai a']",6
Trường Tiểu học Trực Đại B,"['Trường Tiểu học Trực Đại B', 'truong tieu hoc truc dai b', 'truong truong tieu hoc truc dai b', 'th truc dai b', 'tieu hoc truc dai b', 'truong th truc dai b']",6
Trường Tiểu học Trực Hùng,"['Trường Tiểu học Trực Hùng', 'truong tieu hoc truc hung', 'truong truong tieu hoc truc hung', 'tieu hoc truc hung', 'truong th truc hung', 'th truc hung']",6
Trường Tiểu học Trực Hùng B,"['Trường Tiểu học Trực Hùng B', 'truong tieu hoc truc hung b', 'truong truong tieu hoc truc hung b', 'th truc hung b', 'truong th truc hung b', 'tieu hoc truc hung b']",6
Trường Tiểu học Trực Cường,"['Trường Tiểu học Trực Cường', 'truong tieu hoc truc cuong', 'truong th truc cuong', 'th truc cuong', 'truong truong tieu hoc truc cuong', 'tieu hoc truc cuong']",6
Trung tâm khuyết tật Nam Định,"['Trung tâm khuyết tật Nam Định', 'trung tam khuyet tat nam dinh']",2
Trường THPT Nam Trực,"['Trường THPT Nam Trực', 'truong thpt nam truc', 'truong truong cap 3 nam truc', 'truong trung hoc pho thong nam truc', 'trung hoc pho thong nam truc', 'truong truong thpt nam truc', 'truong cap 3 nam truc', 'thpt nam truc', 'truong truong trung hoc pho thong nam truc', 'cap 3 nam truc', 'truong pt nam truc', 'pho thong nam truc', 'pho thong trung hoc nam truc', 'pt nam truc', 'truong pho thong trung hoc nam truc', 'truong ptth nam truc', 'ptth nam truc', 'truong pho thong nam truc']",18
Trường THPT Trần Văn Bảo,"['Trường THPT Trần Văn Bảo', 'truong thpt tran van bao', 'truong trung hoc pho thong tran van bao', 'pho thong trung hoc tran van bao', 'truong pt tran van bao', 'trung hoc pho thong tran van bao', 'truong pho thong trung hoc tran van bao', 'truong truong cap 3 tran van bao', 'cap 3 tran van bao', 'truong cap 3 tran van bao', 'truong pho thong tran van bao', 'thpt tran van bao', 'truong truong trung hoc pho thong tran van bao', 'pt tran van bao', 'ptth tran van bao', 'truong ptth tran van bao', 'pho thong tran van bao', 'truong truong thpt tran van bao']",18
Trường THPT Tư thục Quang Trung,"['Trường THPT Tư thục Quang Trung', 'truong thpt tu thuc quang trung', 'truong ptth tu thuc quang trung', 'pho thong tu thuc quang trung', 'truong pho thong tu thuc quang trung', 'truong truong trung hoc pho thong tu thuc quang trung', 'truong cap 3 tu thuc quang trung', 'pho thong trung hoc tu thuc quang trung', 'ptth tu thuc quang trung', 'truong trung hoc pho thong tu thuc quang trung', 'truong pt tu thuc quang trung', 'trung hoc pho thong tu thuc quang trung', 'truong truong cap 3 tu thuc quang trung', 'pt tu thuc quang trung', 'thpt tu thuc quang trung', 'truong truong thpt tu thuc quang trung', 'cap 3 tu thuc quang trung', 'truong pho thong trung hoc tu thuc quang trung']",18
Trường THPT DL Phan Bội Châu,"['Trường THPT DL Phan Bội Châu', 'truong thpt dl phan boi chau', 'truong cap 3 dl phan boi chau', 'truong ptth dl phan boi chau', 'truong pho thong trung hoc dl phan boi chau', 'ptth dl phan boi chau', 'truong pt dl phan boi chau', 'thpt dl phan boi chau', 'truong trung hoc pho thong dl phan boi chau', 'cap 3 dl phan boi chau', 'pho thong dl phan boi chau', 'truong truong trung hoc pho thong dl phan boi chau', 'pt dl phan boi chau', 'truong pho thong dl phan boi chau', 'pho thong trung hoc dl phan boi chau', 'trung hoc pho thong dl phan boi chau', 'truong truong cap 3 dl phan boi chau', 'truong truong thpt dl phan boi chau']",18
Trường Tiểu học Năm Phúc,"['Trường Tiểu học Năm Phúc', 'truong tieu hoc nam phuc', 'th nam phuc', 'truong th nam phuc', 'tieu hoc nam phuc', 'truong truong tieu hoc nam phuc']",6
Trường PT DTNT THCS Ninh Phước,"['Trường PT DTNT THCS Ninh Phước', 'truong pt dtnt thcs ninh phuoc', 'truong pt dtnt cs ninh phuoc', 'truong pt dtnt truong trung hoc co so ninh phuoc', 'truong pt dtnt trung hoc co so ninh phuoc', 'truong pt dtnt truong thcs ninh phuoc', 'truong pt dtnt truong cap 2 ninh phuoc', 'truong pt dtnt tthcs ninh phuoc', 'truong pt dtnt co so ninh phuoc', 'truong pt dtnt cap 2 ninh phuoc']",10
Trường Tiểu học Phong Chương 1,"['Trường Tiểu học Phong Chương 1', 'truong tieu hoc phong chuong 1', 'truong truong tieu hoc phong chuong 1', 'th phong chuong 1', 'tieu hoc phong chuong 1', 'truong th phong chuong 1']",6
Trường Tiểu học Phong Thu,"['Trường Tiểu học Phong Thu', 'truong tieu hoc phong thu', 'truong truong tieu hoc phong thu', 'th phong thu', 'tieu hoc phong thu', 'truong th phong thu']",6
Trường Tiểu học Bắc Hiền,"['Trường Tiểu học Bắc Hiền', 'truong tieu hoc bac hien', 'tieu hoc bac hien', 'th bac hien', 'truong th bac hien', 'truong truong tieu hoc bac hien']",6
Trường Tiểu học Đông Hiền,"['Trường Tiểu học Đông Hiền', 'truong tieu hoc dong hien', 'tieu hoc dong hien', 'th dong hien', 'truong truong tieu hoc dong hien', 'truong th dong hien']",6
Trường Tiểu học Tây Hiền,"['Trường Tiểu học Tây Hiền', 'truong tieu hoc tay hien', 'truong truong tieu hoc tay hien', 'th tay hien', 'truong th tay hien', 'tieu hoc tay hien']",6
Trường Tiểu học Điền An,"['Trường Tiểu học Điền An', 'truong tieu hoc dien an', 'truong truong tieu hoc dien an', 'truong th dien an', 'th dien an', 'tieu hoc dien an']",6
Trường Tiểu học Phò Ninh,"['Trường Tiểu học Phò Ninh', 'truong tieu hoc pho ninh', 'truong truong tieu hoc pho ninh', 'th pho ninh', 'truong th pho ninh', 'tieu hoc pho ninh']",6
Trường Tiểu học Đông Nam Sơn,"['Trường Tiểu học Đông Nam Sơn', 'truong tieu hoc dong nam son', 'th dong nam son', 'truong th dong nam son', 'tieu hoc dong nam son', 'truong truong tieu hoc dong nam son']",6
Trường Tiểu học Tây Bắc Sơn,"['Trường Tiểu học Tây Bắc Sơn', 'truong tieu hoc tay bac son', 'truong truong tieu hoc tay bac son', 'th tay bac son', 'tieu hoc tay bac son', 'truong th tay bac son']",6
Trường Tiểu học Phong Xuân,"['Trường Tiểu học Phong Xuân', 'truong tieu hoc phong xuan', 'truong truong tieu hoc phong xuan', 'truong th phong xuan', 'tieu hoc phong xuan', 'th phong xuan']",6
Trường Tiểu học Hoà Mỹ,"['Trường Tiểu học Hoà Mỹ', 'truong tieu hoc hoa my', 'truong truong tieu hoc hoa my', 'th hoa my', 'tieu hoc hoa my', 'truong th hoa my']",6
Trường Tiểu học Tân Mỹ,"['Trường Tiểu học Tân Mỹ', 'truong tieu hoc tan my', 'th tan my', 'truong truong tieu hoc tan my', 'tieu hoc tan my', 'truong th tan my']",6
Trường THCS Phong Hải,"['Trường THCS Phong Hải', 'truong thcs phong hai', 'truong trung hoc co so phong hai', 'cap 2 phong hai', 'truong cs phong hai', 'truong cap 2 phong hai', 'truong truong thcs phong hai', 'thcs phong hai', 'truong truong cap 2 phong hai', 'cs phong hai', 'truong tthcs phong hai', 'truong truong trung hoc co so phong hai', 'tthcs phong hai', 'trung hoc co so phong hai', 'truong co so phong hai', 'co so phong hai']",16
Trường Tiểu học Phong Hải,"['Trường Tiểu học Phong Hải', 'truong tieu hoc phong hai', 'th phong hai', 'truong th phong hai', 'tieu hoc phong hai', 'truong truong tieu hoc phong hai']",6
Trường Tiểu học Điền Hoà,"['Trường Tiểu học Điền Hoà', 'truong tieu hoc dien hoa', 'truong th dien hoa', 'th dien hoa', 'truong truong tieu hoc dien hoa', 'tieu hoc dien hoa']",6
Trường Tiểu học Điền Lộc,"['Trường Tiểu học Điền Lộc', 'truong tieu hoc dien loc', 'truong truong tieu hoc dien loc', 'truong th dien loc', 'tieu hoc dien loc', 'th dien loc']",6
Trường Tiểu học Điền Hải,"['Trường Tiểu học Điền Hải', 'truong tieu hoc dien hai', 'truong th dien hai', 'tieu hoc dien hai', 'truong truong tieu hoc dien hai', 'th dien hai']",6
Trường THCS Giai Xuân,"['Trường THCS Giai Xuân', 'truong thcs giai xuan', 'truong truong thcs giai xuan', 'cs giai xuan', 'truong cs giai xuan', 'truong trung hoc co so giai xuan', 'trung hoc co so giai xuan', 'truong truong cap 2 giai xuan', 'truong cap 2 giai xuan', 'truong truong trung hoc co so giai xuan', 'cap 2 giai xuan', 'thcs giai xuan', 'truong co so giai xuan', 'truong tthcs giai xuan', 'co so giai xuan', 'tthcs giai xuan']",16
Trường THCS Thụy Thanh,"['Trường THCS Thụy Thanh', 'truong thcs thuy thanh', 'truong trung hoc co so thuy thanh', 'thcs thuy thanh', 'truong cap 2 thuy thanh', 'cap 2 thuy thanh', 'truong cs thuy thanh', 'cs thuy thanh', 'truong tthcs thuy thanh', 'co so thuy thanh', 'trung hoc co so thuy thanh', 'truong truong trung hoc co so thuy thanh', 'truong truong thcs thuy thanh', 'tthcs thuy thanh', 'truong truong cap 2 thuy thanh', 'truong co so thuy thanh']",16
Trường THCS Thụy Phong,"['Trường THCS Thụy Phong', 'truong thcs thuy phong', 'truong cap 2 thuy phong', 'cap 2 thuy phong', 'tthcs thuy phong', 'truong cs thuy phong', 'trung hoc co so thuy phong', 'truong truong thcs thuy phong', 'co so thuy phong', 'truong truong cap 2 thuy phong', 'truong tthcs thuy phong', 'cs thuy phong', 'truong co so thuy phong', 'thcs thuy phong', 'truong truong trung hoc co so thuy phong', 'truong trung hoc co so thuy phong']",16
Trường THCS Thụy Sơn,"['Trường THCS Thụy Sơn', 'truong thcs thuy son', 'truong cs thuy son', 'thcs thuy son', 'truong tthcs thuy son', 'trung hoc co so thuy son', 'co so thuy son', 'truong truong trung hoc co so thuy son', 'truong co so thuy son', 'truong trung hoc co so thuy son', 'cs thuy son', 'truong truong thcs thuy son', 'cap 2 thuy son', 'truong truong cap 2 thuy son', 'truong cap 2 thuy son', 'tthcs thuy son']",16
Trường THCS Thụy Duyên,"['Trường THCS Thụy Duyên', 'truong thcs thuy duyen', 'truong trung hoc co so thuy duyen', 'tthcs thuy duyen', 'truong truong trung hoc co so thuy duyen', 'truong truong cap 2 thuy duyen', 'trung hoc co so thuy duyen', 'truong tthcs thuy duyen', 'thcs thuy duyen', 'truong cs thuy duyen', 'truong cap 2 thuy duyen', 'cap 2 thuy duyen', 'truong co so thuy duyen', 'truong truong thcs thuy duyen', 'co so thuy duyen', 'cs thuy duyen']",16
Trường TH & THCS Thụy Ninh,"['Trường TH & THCS Thụy Ninh', 'truong th thcs thuy ninh', 'truong th truong trung hoc co so thuy ninh', 'truong th & thcs thuy ninh', 'truong th truong cap 2 thuy ninh', 'truong th cs thuy ninh', 'truong th co so thuy ninh', 'truong th cap 2 thuy ninh', 'truong th truong thcs thuy ninh', 'truong th tthcs thuy ninh', 'truong th trung hoc co so thuy ninh']",11
Trường THCS Thụy Chính,"['Trường THCS Thụy Chính', 'truong thcs thuy chinh', 'truong cap 2 thuy chinh', 'co so thuy chinh', 'truong truong cap 2 thuy chinh', 'cap 2 thuy chinh', 'truong truong thcs thuy chinh', 'truong trung hoc co so thuy chinh', 'truong co so thuy chinh', 'truong truong trung hoc co so thuy chinh', 'thcs thuy chinh', 'truong tthcs thuy chinh', 'truong cs thuy chinh', 'trung hoc co so thuy chinh', 'tthcs thuy chinh', 'cs thuy chinh']",16
Trường TH & THCS Thụy Hưng,"['Trường TH & THCS Thụy Hưng', 'truong th thcs thuy hung', 'truong th cap 2 thuy hung', 'truong th & thcs thuy hung', 'truong th truong thcs thuy hung', 'truong th truong trung hoc co so thuy hung', 'truong th co so thuy hung', 'truong th trung hoc co so thuy hung', 'truong th truong cap 2 thuy hung', 'truong th cs thuy hung', 'truong th tthcs thuy hung']",11
Trường THCS Thụy Việt,"['Trường THCS Thụy Việt', 'truong thcs thuy viet', 'truong trung hoc co so thuy viet', 'cap 2 thuy viet', 'truong truong thcs thuy viet', 'truong co so thuy viet', 'trung hoc co so thuy viet', 'truong truong trung hoc co so thuy viet', 'truong cs thuy viet', 'thcs thuy viet', 'cs thuy viet', 'truong tthcs thuy viet', 'truong cap 2 thuy viet', 'co so thuy viet', 'truong truong cap 2 thuy viet', 'tthcs thuy viet']",16
Trường TH & THCS Thụy Phúc,"['Trường TH & THCS Thụy Phúc', 'truong th thcs thuy phuc', 'truong th cs thuy phuc', 'truong th trung hoc co so thuy phuc', 'truong th truong thcs thuy phuc', 'truong th co so thuy phuc', 'truong th truong trung hoc co so thuy phuc', 'truong th & thcs thuy phuc', 'truong th tthcs thuy phuc', 'truong th truong cap 2 thuy phuc', 'truong th cap 2 thuy phuc']",11
Trường THCS Thụy Dương,"['Trường THCS Thụy Dương', 'truong thcs thuy duong', 'truong trung hoc co so thuy duong', 'tthcs thuy duong', 'truong truong trung hoc co so thuy duong', 'co so thuy duong', 'truong cap 2 thuy duong', 'cap 2 thuy duong', 'trung hoc co so thuy duong', 'truong co so thuy duong', 'thcs thuy duong', 'truong tthcs thuy duong', 'truong truong thcs thuy duong', 'truong truong cap 2 thuy duong', 'cs thuy duong', 'truong cs thuy duong']",16
Trường THCS Thụy Văn,"['Trường THCS Thụy Văn', 'truong thcs thuy van', 'truong cap 2 thuy van', 'co so thuy van', 'truong truong trung hoc co so thuy van', 'truong trung hoc co so thuy van', 'trung hoc co so thuy van', 'tthcs thuy van', 'truong tthcs thuy van', 'cs thuy van', 'thcs thuy van', 'truong cs thuy van', 'cap 2 thuy van', 'truong truong thcs thuy van', 'truong truong cap 2 thuy van', 'truong co so thuy van']",16
Trường THCS Thụy Bình,"['Trường THCS Thụy Bình', 'truong thcs thuy binh', 'truong cs thuy binh', 'tthcs thuy binh', 'truong tthcs thuy binh', 'cap 2 thuy binh', 'truong co so thuy binh', 'trung hoc co so thuy binh', 'truong truong cap 2 thuy binh', 'cs thuy binh', 'truong cap 2 thuy binh', 'thcs thuy binh', 'truong trung hoc co so thuy binh', 'truong truong trung hoc co so thuy binh', 'co so thuy binh', 'truong truong thcs thuy binh']",16
Trường THCS Thụy Liên,"['Trường THCS Thụy Liên', 'truong thcs thuy lien', 'truong tthcs thuy lien', 'truong trung hoc co so thuy lien', 'truong truong trung hoc co so thuy lien', 'cap 2 thuy lien', 'truong cs thuy lien', 'trung hoc co so thuy lien', 'tthcs thuy lien', 'truong cap 2 thuy lien', 'co so thuy lien', 'cs thuy lien', 'truong co so thuy lien', 'truong truong cap 2 thuy lien', 'thcs thuy lien', 'truong truong thcs thuy lien']",16
Trường THCS Thụy Lương,"['Trường THCS Thụy Lương', 'truong thcs thuy luong', 'truong cs thuy luong', 'truong truong trung hoc co so thuy luong', 'cap 2 thuy luong', 'truong co so thuy luong', 'truong tthcs thuy luong', 'thcs thuy luong', 'truong truong cap 2 thuy luong', 'truong truong thcs thuy luong', 'truong trung hoc co so thuy luong', 'tthcs thuy luong', 'trung hoc co so thuy luong', 'truong cap 2 thuy luong', 'cs thuy luong', 'co so thuy luong']",16
Trường THCS Thụy Hà,"['Trường THCS Thụy Hà', 'truong thcs thuy ha', 'truong tthcs thuy ha', 'trung hoc co so thuy ha', 'truong truong cap 2 thuy ha', 'cap 2 thuy ha', 'truong truong thcs thuy ha', 'cs thuy ha', 'truong co so thuy ha', 'truong trung hoc co so thuy ha', 'co so thuy ha', 'truong cap 2 thuy ha', 'tthcs thuy ha', 'thcs thuy ha', 'truong truong trung hoc co so thuy ha', 'truong cs thuy ha']",16
Trường THCS Thụy Hải,"['Trường THCS Thụy Hải', 'truong thcs thuy hai', 'truong truong thcs thuy hai', 'truong cap 2 thuy hai', 'trung hoc co so thuy hai', 'truong co so thuy hai', 'truong truong cap 2 thuy hai', 'co so thuy hai', 'truong cs thuy hai', 'truong trung hoc co so thuy hai', 'thcs thuy hai', 'truong truong trung hoc co so thuy hai', 'cs thuy hai', 'cap 2 thuy hai', 'tthcs thuy hai', 'truong tthcs thuy hai']",16
Trường THCS Nguyễn Đức Cảnh,"['Trường THCS Nguyễn Đức Cảnh', 'truong thcs nguyen duc canh', 'truong truong trung hoc co so nguyen duc canh', 'cap 2 nguyen duc canh', 'co so nguyen duc canh', 'truong co so nguyen duc canh', 'thcs nguyen duc canh', 'truong trung hoc co so nguyen duc canh', 'truong cs nguyen duc canh', 'truong cap 2 nguyen duc canh', 'cs nguyen duc canh', 'truong truong cap 2 nguyen duc canh', 'truong truong thcs nguyen duc canh', 'truong tthcs nguyen duc canh', 'tthcs nguyen duc canh', 'trung hoc co so nguyen duc canh']",16
Trường THCS Thụy Quỳnh,"['Trường THCS Thụy Quỳnh', 'truong thcs thuy quynh', 'truong truong cap 2 thuy quynh', 'trung hoc co so thuy quynh', 'truong trung hoc co so thuy quynh', 'cap 2 thuy quynh', 'truong truong thcs thuy quynh', 'co so thuy quynh', 'truong cs thuy quynh', 'tthcs thuy quynh', 'truong cap 2 thuy quynh', 'thcs thuy quynh', 'truong co so thuy quynh', 'truong truong trung hoc co so thuy quynh', 'cs thuy quynh', 'truong tthcs thuy quynh']",16
Trường THCS Hồng Quỳnh,"['Trường THCS Hồng Quỳnh', 'truong thcs hong quynh', 'truong cap 2 hong quynh', 'truong trung hoc co so hong quynh', 'truong truong thcs hong quynh', 'co so hong quynh', 'truong cs hong quynh', 'tthcs hong quynh', 'thcs hong quynh', 'truong tthcs hong quynh', 'truong truong cap 2 hong quynh', 'trung hoc co so hong quynh', 'truong co so hong quynh', 'cs hong quynh', 'cap 2 hong quynh', 'truong truong trung hoc co so hong quynh']",16
Trường THCS Thụy Hồng,"['Trường THCS Thụy Hồng', 'truong thcs thuy hong', 'truong truong trung hoc co so thuy hong', 'thcs thuy hong', 'truong cap 2 thuy hong', 'truong cs thuy hong', 'trung hoc co so thuy hong', 'truong truong thcs thuy hong', 'truong trung hoc co so thuy hong', 'cs thuy hong', 'tthcs thuy hong', 'truong truong cap 2 thuy hong', 'truong tthcs thuy hong', 'truong co so thuy hong', 'co so thuy hong', 'cap 2 thuy hong']",16
Trường Tiểu học B. Nghè,"['Trường Tiểu học B. Nghè', 'truong tieu hoc b nghe', 'truong truong tieu hoc b nghe', 'th b nghe', 'tieu hoc b nghe', 'truong th b nghe']",6
Trường Tiểu học Quỳnh Hưng,"['Trường Tiểu học Quỳnh Hưng', 'truong tieu hoc quynh hung', 'th quynh hung', 'truong th quynh hung', 'tieu hoc quynh hung', 'truong truong tieu hoc quynh hung']",6
Trường Tiểu học An Hoà,"['Trường Tiểu học An Hoà', 'truong tieu hoc an hoa', 'truong truong tieu hoc an hoa', 'tieu hoc an hoa', 'th an hoa', 'truong th an hoa']",6
Trường Tiểu học Quỳnh Ngọc,"['Trường Tiểu học Quỳnh Ngọc', 'truong tieu hoc quynh ngoc', 'truong truong tieu hoc quynh ngoc', 'th quynh ngoc', 'truong th quynh ngoc', 'tieu hoc quynh ngoc']",6
Trường Tiểu học Quỳnh Bá,"['Trường Tiểu học Quỳnh Bá', 'truong tieu hoc quynh ba', 'truong truong tieu hoc quynh ba', 'tieu hoc quynh ba', 'th quynh ba', 'truong th quynh ba']",6
Trường Tiểu học Quỳnh Thọ,"['Trường Tiểu học Quỳnh Thọ', 'truong tieu hoc quynh tho', 'truong truong tieu hoc quynh tho', 'truong th quynh tho', 'th quynh tho', 'tieu hoc quynh tho']",6
Trường Tiểu học Quỳnh Thuận,"['Trường Tiểu học Quỳnh Thuận', 'truong tieu hoc quynh thuan', 'th quynh thuan', 'truong th quynh thuan', 'truong truong tieu hoc quynh thuan', 'tieu hoc quynh thuan']",6
Trường Tiểu học Quỳnh Long,"['Trường Tiểu học Quỳnh Long', 'truong tieu hoc quynh long', 'truong th quynh long', 'tieu hoc quynh long', 'truong truong tieu hoc quynh long', 'th quynh long']",6
Trường Tiểu học Quỳnh Hoa,"['Trường Tiểu học Quỳnh Hoa', 'truong tieu hoc quynh hoa', 'th quynh hoa', 'truong th quynh hoa', 'tieu hoc quynh hoa', 'truong truong tieu hoc quynh hoa']",6
Trường Tiểu học Quỳnh Hậu,"['Trường Tiểu học Quỳnh Hậu', 'truong tieu hoc quynh hau', 'th quynh hau', 'truong truong tieu hoc quynh hau', 'tieu hoc quynh hau', 'truong th quynh hau']",6
Trường Tiểu học Quỳnh Yên A,"['Trường Tiểu học Quỳnh Yên A', 'truong tieu hoc quynh yen a', 'tieu hoc quynh yen a', 'truong th quynh yen a', 'th quynh yen a', 'truong truong tieu hoc quynh yen a']",6
Trường Tiểu học Quỳnh Yên B,"['Trường Tiểu học Quỳnh Yên B', 'truong tieu hoc quynh yen b', 'tieu hoc quynh yen b', 'truong th quynh yen b', 'truong truong tieu hoc quynh yen b', 'th quynh yen b']",6
Trường Tiểu học Quỳnh Thanh A,"['Trường Tiểu học Quỳnh Thanh A', 'truong tieu hoc quynh thanh a', 'tieu hoc quynh thanh a', 'th quynh thanh a', 'truong truong tieu hoc quynh thanh a', 'truong th quynh thanh a']",6
Trường Tiểu học Quỳnh Thanh B,"['Trường Tiểu học Quỳnh Thanh B', 'truong tieu hoc quynh thanh b', 'tieu hoc quynh thanh b', 'truong truong tieu hoc quynh thanh b', 'truong th quynh thanh b', 'th quynh thanh b']",6
Trường Tiểu học Quỳnh Thạch,"['Trường Tiểu học Quỳnh Thạch', 'truong tieu hoc quynh thach', 'truong th quynh thach', 'tieu hoc quynh thach', 'truong truong tieu hoc quynh thach', 'th quynh thach']",6
Trường Tiểu học Quỳnh Văn A,"['Trường Tiểu học Quỳnh Văn A', 'truong tieu hoc quynh van a', 'th quynh van a', 'truong truong tieu hoc quynh van a', 'tieu hoc quynh van a', 'truong th quynh van a']",6
Trường Tiểu học Quỳnh Văn B,"['Trường Tiểu học Quỳnh Văn B', 'truong tieu hoc quynh van b', 'truong th quynh van b', 'tieu hoc quynh van b', 'truong truong tieu hoc quynh van b', 'th quynh van b']",6
Trường Tiểu học Quỳnh Văn C,"['Trường Tiểu học Quỳnh Văn C', 'truong tieu hoc quynh van c', 'truong th quynh van c', 'th quynh van c', 'truong truong tieu hoc quynh van c', 'tieu hoc quynh van c']",6
Trường Tiểu học Quỳnh Tân A,"['Trường Tiểu học Quỳnh Tân A', 'truong tieu hoc quynh tan a', 'truong th quynh tan a', 'th quynh tan a', 'tieu hoc quynh tan a', 'truong truong tieu hoc quynh tan a']",6
Trường THCS Tây Ninh,"['Trường THCS Tây Ninh', 'truong thcs tay ninh', 'truong truong trung hoc co so tay ninh', 'cap 2 tay ninh', 'truong truong thcs tay ninh', 'thcs tay ninh', 'truong trung hoc co so tay ninh', 'truong tthcs tay ninh', 'co so tay ninh', 'truong cap 2 tay ninh', 'truong cs tay ninh', 'trung hoc co so tay ninh', 'truong co so tay ninh', 'truong truong cap 2 tay ninh', 'tthcs tay ninh', 'cs tay ninh']",16
Trường THCS Tây Lương,"['Trường THCS Tây Lương', 'truong thcs tay luong', 'truong tthcs tay luong', 'cap 2 tay luong', 'truong truong trung hoc co so tay luong', 'tthcs tay luong', 'truong trung hoc co so tay luong', 'truong cap 2 tay luong', 'thcs tay luong', 'trung hoc co so tay luong', 'co so tay luong', 'truong truong thcs tay luong', 'truong co so tay luong', 'cs tay luong', 'truong truong cap 2 tay luong', 'truong cs tay luong']",16
Trường THCS Tây Phong,"['Trường THCS Tây Phong', 'truong thcs tay phong', 'truong cs tay phong', 'truong truong thcs tay phong', 'trung hoc co so tay phong', 'truong co so tay phong', 'cs tay phong', 'co so tay phong', 'truong trung hoc co so tay phong', 'thcs tay phong', 'truong truong trung hoc co so tay phong', 'cap 2 tay phong', 'truong cap 2 tay phong', 'truong truong cap 2 tay phong', 'truong tthcs tay phong', 'tthcs tay phong']",16
Trường THCS Vũ Lăng,"['Trường THCS Vũ Lăng', 'truong thcs vu lang', 'truong truong cap 2 vu lang', 'trung hoc co so vu lang', 'truong truong thcs vu lang', 'tthcs vu lang', 'truong tthcs vu lang', 'truong trung hoc co so vu lang', 'cap 2 vu lang', 'truong truong trung hoc co so vu lang', 'cs vu lang', 'truong cap 2 vu lang', 'co so vu lang', 'truong co so vu lang', 'thcs vu lang', 'truong cs vu lang']",16
Trường THCS Phương Công,"['Trường THCS Phương Công', 'truong thcs phuong cong', 'truong cs phuong cong', 'co so phuong cong', 'truong trung hoc co so phuong cong', 'truong cap 2 phuong cong', 'trung hoc co so phuong cong', 'truong truong thcs phuong cong', 'truong co so phuong cong', 'cap 2 phuong cong', 'truong tthcs phuong cong', 'truong truong cap 2 phuong cong', 'cs phuong cong', 'thcs phuong cong', 'tthcs phuong cong', 'truong truong trung hoc co so phuong cong']",16
Trường THCS Văn Trường,"['Trường THCS Văn Trường', 'truong thcs van truong', 'truong tthcs van truong', 'cap 2 van truong', 'truong co so van truong', 'truong trung hoc co so van truong', 'co so van truong', 'truong cs van truong', 'truong truong trung hoc co so van truong', 'thcs van truong', 'cs van truong', 'truong truong thcs van truong', 'trung hoc co so van truong', 'tthcs van truong', 'truong cap 2 van truong', 'truong truong cap 2 van truong']",16
Trường THCS Bắc Hải,"['Trường THCS Bắc Hải', 'truong thcs bac hai', 'truong truong trung hoc co so bac hai', 'truong trung hoc co so bac hai', 'thcs bac hai', 'truong co so bac hai', 'truong truong thcs bac hai', 'cs bac hai', 'truong cap 2 bac hai', 'trung hoc co so bac hai', 'truong cs bac hai', 'tthcs bac hai', 'cap 2 bac hai', 'truong truong cap 2 bac hai', 'co so bac hai', 'truong tthcs bac hai']",16
Trường THCS Nam Hà,"['Trường THCS Nam Hà', 'truong thcs nam ha', 'truong truong trung hoc co so nam ha', 'truong trung hoc co so nam ha', 'truong tthcs nam ha', 'cap 2 nam ha', 'truong cs nam ha', 'co so nam ha', 'tthcs nam ha', 'truong cap 2 nam ha', 'truong truong cap 2 nam ha', 'thcs nam ha', 'truong co so nam ha', 'cs nam ha', 'trung hoc co so nam ha', 'truong truong thcs nam ha']",16
Trường THCS Nam Thắng,"['Trường THCS Nam Thắng', 'truong thcs nam thang', 'truong truong cap 2 nam thang', 'cs nam thang', 'truong trung hoc co so nam thang', 'co so nam thang', 'truong truong thcs nam thang', 'thcs nam thang', 'truong tthcs nam thang', 'trung hoc co so nam thang', 'truong co so nam thang', 'truong cap 2 nam thang', 'cap 2 nam thang', 'truong truong trung hoc co so nam thang', 'truong cs nam thang', 'tthcs nam thang']",16
Trường THCS Nam Thịnh,"['Trường THCS Nam Thịnh', 'truong thcs nam thinh', 'truong truong trung hoc co so nam thinh', 'tthcs nam thinh', 'truong cs nam thinh', 'truong trung hoc co so nam thinh', 'truong cap 2 nam thinh', 'co so nam thinh', 'truong tthcs nam thinh', 'cs nam thinh', 'cap 2 nam thinh', 'truong truong cap 2 nam thinh', 'thcs nam thinh', 'truong co so nam thinh', 'truong truong thcs nam thinh', 'trung hoc co so nam thinh']",16
