original,augmented_name,count
Đại Học Kiến Trúc TPHCM,"['Đại Học Kiến Trúc TPHCM', 'dai hoc kien truc tphcm', 'truong dai hoc kien truc tphcm', 'dh kien truc tphcm', 'truong dh kien truc tphcm', 'daj hoc kien truc tphcm']",6
Đại Học Công Đoàn,"['Đại Học Công Đoàn', 'dai hoc cong doan', 'truong dh cong doan', 'daj hoc cong doan', 'truong dai hoc cong doan', 'dh cong doan']",6
Viện Đại Học Mở Hà Nội,"['Viện Đại Học Mở Hà Nội', 'vien dai hoc mo ha noi', 'vien daj hoc mo ha noi', 'vien dh mo ha noi', 'vien truong dai hoc mo ha noi', 'vien truong dh mo ha noi']",6
Học Viện Khoa Học Quân Sự - Hệ Quân sự,"['Học Viện Khoa Học Quân Sự - Hệ Quân sự', 'hoc vien khoa hoc quan su he quan su']",2
Đại Học Phòng Cháy Chữa Cháy ( Phía Bắc ),"['Đại Học Phòng Cháy Chữa Cháy ( Phía Bắc )', 'dai hoc phong chay chua chay phia bac', 'dh phong chay chua chay phia bac', 'truong dh phong chay chua chay phia bac', 'daj hoc phong chay chua chay phia bac', 'truong dai hoc phong chay chua chay phia bac']",6
Đại Học Phòng Cháy Chữa Cháy (phía Nam),"['Đại Học Phòng Cháy Chữa Cháy (phía Nam)', 'dai hoc phong chay chua chay phia nam', 'daj hoc phong chay chua chay phia nam', 'truong dai hoc phong chay chua chay phia nam', 'dh phong chay chua chay phia nam', 'truong dh phong chay chua chay phia nam']",6
Đại Học Kinh Tế – Đại Học Quốc Gia Hà Nội,"['Đại Học Kinh Tế – Đại Học Quốc Gia Hà Nội', 'dai hoc kinh te dai hoc quoc gia ha noi', 'dh kinh te dai hoc quoc gia ha noi', 'truong dh kinh te dai hoc quoc gia ha noi', 'daj hoc kinh te dai hoc quoc gia ha noi', 'truong dai hoc kinh te dai hoc quoc gia ha noi']",6
Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội,"['Đại Học Ngoại Ngữ – Đại Học Quốc Gia Hà Nội', 'dai hoc ngoai ngu dai hoc quoc gia ha noi', 'truong dh ngoai ngu dai hoc quoc gia ha noi', 'daj hoc ngoai ngu dai hoc quoc gia ha noi', 'truong dai hoc ngoai ngu dai hoc quoc gia ha noi', 'dh ngoai ngu dai hoc quoc gia ha noi']",6
Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội,"['Đại Học Công Nghệ – Đại Học Quốc Gia Hà Nội', 'dai hoc cong nghe dai hoc quoc gia ha noi', 'daj hoc cong nghe dai hoc quoc gia ha noi', 'truong dh cong nghe dai hoc quoc gia ha noi', 'dh cong nghe dai hoc quoc gia ha noi', 'truong dai hoc cong nghe dai hoc quoc gia ha noi']",6
Khoa Luật – Đại Học Quốc Gia Hà Nội,"['Khoa Luật – Đại Học Quốc Gia Hà Nội', 'khoa luat dai hoc quoc gia ha noi', 'khoa luat daj hoc quoc gia ha noi', 'khoa luat truong dai hoc quoc gia ha noi', 'khoa luat truong dh quoc gia ha noi', 'khoa luat dh quoc gia ha noi']",6
Khoa Quốc Tế – Đại Học Quốc Gia Hà Nội,"['Khoa Quốc Tế – Đại Học Quốc Gia Hà Nội', 'khoa quoc te dai hoc quoc gia ha noi', 'khoa quoc te truong dh quoc gia ha noi', 'khoa quoc te daj hoc quoc gia ha noi', 'khoa quoc te dh quoc gia ha noi', 'khoa quoc te truong dai hoc quoc gia ha noi']",6
Đại Học Giáo Dục - Đại học Quốc Gia Hà Nội,"['Đại Học Giáo Dục - Đại học Quốc Gia Hà Nội', 'dai hoc giao duc dai hoc quoc gia ha noi', 'truong dai hoc giao duc dai hoc quoc gia ha noi', 'truong dh giao duc dai hoc quoc gia ha noi', 'dh giao duc dai hoc quoc gia ha noi', 'daj hoc giao duc dai hoc quoc gia ha noi']",6
Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia Hà Nội,"['Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia Hà Nội', 'dai hoc khoa hoc tu nhien dai hoc quoc gia ha noi', 'truong dh khoa hoc tu nhien dai hoc quoc gia ha noi', 'truong dai hoc khoa hoc tu nhien dai hoc quoc gia ha noi', 'daj hoc khoa hoc tu nhien dai hoc quoc gia ha noi', 'dh khoa hoc tu nhien dai hoc quoc gia ha noi']",6
Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội,"['Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia Hà Nội', 'dai hoc khoa hoc xa hoi va nhan van dai hoc quoc gia ha noi', 'truong dai hoc khoa hoc xa hoi va nhan van dai hoc quoc gia ha noi', 'dh khoa hoc xa hoi va nhan van dai hoc quoc gia ha noi', 'truong dh khoa hoc xa hoi va nhan van dai hoc quoc gia ha noi', 'daj hoc khoa hoc xa hoi va nhan van dai hoc quoc gia ha noi']",6
Khoa Y Dược - Đại học Quốc Gia Hà Nội,"['Khoa Y Dược - Đại học Quốc Gia Hà Nội', 'khoa y duoc dai hoc quoc gia ha noi', 'khoa y duoc dh quoc gia ha noi', 'khoa y duoc truong dai hoc quoc gia ha noi', 'khoa y duoc daj hoc quoc gia ha noi', 'khoa y duoc truong dh quoc gia ha noi']",6
Đại học Sao Đỏ,"['Đại học Sao Đỏ', 'dai hoc sao do', 'daj hoc sao do', 'truong dai hoc sao do', 'truong dh sao do', 'dh sao do']",6
Đại Học Sư Phạm Kỹ Thuật Hưng Yên,"['Đại Học Sư Phạm Kỹ Thuật Hưng Yên', 'dai hoc su pham ky thuat hung yen', 'daj hoc su pham ky thuat hung yen', 'dhsp ky thuat hung yen', 'truong dai hoc su pham ky thuat hung yen', 'truong dh su pham ky thuat hung yen', 'dh su pham ky thuat hung yen']",7
Đại Học Sư Phạm Hà Nội 2,"['Đại Học Sư Phạm Hà Nội 2', 'dai hoc su pham ha noi 2', 'dh su pham ha noi 2', 'truong dai hoc su pham ha noi 2', 'dhsp ha noi 2', 'daj hoc su pham ha noi 2', 'truong dh su pham ha noi 2']",7
Khoa Công Nghệ – Đại Học Đà Nẵng,"['Khoa Công Nghệ – Đại Học Đà Nẵng', 'khoa cong nghe dai hoc da nang', 'khoa cong nghe truong dh da nang', 'khoa cong nghe daj hoc da nang', 'khoa cong nghe dh da nang', 'khoa cong nghe truong dai hoc da nang']",6
Đại Học Kinh Tế – Đại Học Đà Nẵng,"['Đại Học Kinh Tế – Đại Học Đà Nẵng', 'dai hoc kinh te dai hoc da nang', 'daj hoc kinh te dai hoc da nang', 'dh kinh te dai hoc da nang', 'truong dh kinh te dai hoc da nang', 'truong dai hoc kinh te dai hoc da nang']",6
Học Viện An Ninh Nhân Dân,"['Học Viện An Ninh Nhân Dân', 'hoc vien an ninh nhan dan']",2
Đại Học An Ninh Nhân Dân,"['Đại Học An Ninh Nhân Dân', 'dai hoc an ninh nhan dan', 'truong dai hoc an ninh nhan dan', 'truong dh an ninh nhan dan', 'daj hoc an ninh nhan dan', 'dh an ninh nhan dan']",6
Học Viện Biên Phòng,"['Học Viện Biên Phòng', 'hoc vien bien phong']",2
Học Viện Cảnh Sát Nhân Dân,"['Học Viện Cảnh Sát Nhân Dân', 'hoc vien canh sat nhan dan']",2
Đại Học Cảnh Sát Nhân Dân,"['Đại Học Cảnh Sát Nhân Dân', 'dai hoc canh sat nhan dan', 'daj hoc canh sat nhan dan', 'truong dai hoc canh sat nhan dan', 'truong dh canh sat nhan dan', 'dh canh sat nhan dan']",6
Trường Sĩ Quan Đặc Công,"['Trường Sĩ Quan Đặc Công', 'truong si quan dac cong']",2
Phân hiệu Đại học Nông Lâm TP. HCM tại Gia Lai,"['Phân hiệu Đại học Nông Lâm TP. HCM tại Gia Lai', 'phan hieu dai hoc nong lam tp hcm tai gia lai', 'phan hieu dai hoc nong lam tphcm tai gia lai', 'phan hieu dai hoc nong lam tp ho chi minh tai gia lai', 'phan hieu daj hoc nong lam tp hcm tai gia lai', 'phan hieu dai hoc nong lam tp. ho chi minh tai gia lai', 'phan hieu dh nong lam tp hcm tai gia lai', 'phan hieu truong dai hoc nong lam tp hcm tai gia lai', 'phan hieu dai hoc nong lam tp.hcm tai gia lai', 'phan hieu truong dh nong lam tp hcm tai gia lai']",10
Phân hiệu Đại học Nông Lâm TP. HCM tại Ninh Thuận,"['Phân hiệu Đại học Nông Lâm TP. HCM tại Ninh Thuận', 'phan hieu dai hoc nong lam tp hcm tai ninh thuan', 'phan hieu dai hoc nong lam tphcm tai ninh thuan', 'phan hieu daj hoc nong lam tp hcm tai ninh thuan', 'phan hieu truong dai hoc nong lam tp hcm tai ninh thuan', 'phan hieu dai hoc nong lam tp ho chi minh tai ninh thuan', 'phan hieu dh nong lam tp hcm tai ninh thuan', 'phan hieu dai hoc nong lam tp.hcm tai ninh thuan', 'phan hieu truong dh nong lam tp hcm tai ninh thuan', 'phan hieu dai hoc nong lam tp. ho chi minh tai ninh thuan']",10
Đại Học Nông Lâm TPHCM,"['Đại Học Nông Lâm TPHCM', 'dai hoc nong lam tphcm', 'truong dai hoc nong lam tphcm', 'truong dh nong lam tphcm', 'daj hoc nong lam tphcm', 'dh nong lam tphcm']",6
Đại Học Công Nghiệp TPHCM,"['Đại Học Công Nghiệp TPHCM', 'dai hoc cong nghiep tphcm', 'truong dai hoc cong nghiep tphcm', 'dh cong nghiep tphcm', 'truong dh cong nghiep tphcm', 'daj hoc cong nghiep tphcm']",6
Học Viện Hải Quân,"['Học Viện Hải Quân', 'hoc vien hai quan']",2
Trường Sĩ Quan Chính Trị - Đại Học Chính Trị,"['Trường Sĩ Quan Chính Trị - Đại Học Chính Trị', 'truong si quan chinh tri dai hoc chinh tri', 'truong si quan chinh tri dh chinh tri', 'truong si quan chinh tri truong dh chinh tri', 'truong si quan chinh tri truong dai hoc chinh tri', 'truong si quan chinh tri daj hoc chinh tri']",6
Đại Học Mỹ Thuật Việt Nam,"['Đại Học Mỹ Thuật Việt Nam', 'dai hoc my thuat viet nam', 'daj hoc my thuat viet nam', 'truong dh my thuat viet nam', 'dh my thuat viet nam', 'truong dai hoc my thuat viet nam']",6
Học Viện Ngân Hàng,"['Học Viện Ngân Hàng', 'hoc vien ngan hang', 'hvnh']",3
Trường Sĩ Quan Pháo Binh,"['Trường Sĩ Quan Pháo Binh', 'truong si quan phao binh']",2
Đại Học Thương Mại,"['Đại Học Thương Mại', 'dai hoc thuong mai', 'dh thuong mai', 'truong dai hoc thuong mai', 'truong dh thuong mai', 'daj hoc thuong mai']",6
Trường Sĩ Quan Kĩ Thuật Quân Sự - Hệ Quân sự,"['Trường Sĩ Quan Kĩ Thuật Quân Sự - Hệ Quân sự', 'truong si quan ki thuat quan su he quan su']",2
Học Viện Quân Y - Hệ Quân sự,"['Học Viện Quân Y - Hệ Quân sự', 'hoc vien quan y he quan su']",2
Đại học Sư phạm Kỹ thuật Vinh,"['Đại học Sư phạm Kỹ thuật Vinh', 'dai hoc su pham ky thuat vinh', 'truong dai hoc su pham ky thuat vinh', 'dhsp ky thuat vinh', 'truong dh su pham ky thuat vinh', 'daj hoc su pham ky thuat vinh', 'dh su pham ky thuat vinh']",7
Đại Học Bách Khoa Hà Nội,"['Đại Học Bách Khoa Hà Nội', 'dai hoc bach khoa ha noi', 'dhbkhn', 'dh bach khoa ha noi', 'dai hoc bk ha noi', 'truong dai hoc bach khoa ha noi', 'truong dh bach khoa ha noi', 'daj hoc bach khoa ha noi']",8
Đại Học Y Tế Công Cộng,"['Đại Học Y Tế Công Cộng', 'dai hoc y te cong cong', 'dh y te cong cong', 'truong dai hoc y te cong cong', 'daj hoc y te cong cong', 'truong dh y te cong cong']",6
Học viện cán bộ TPHCM,"['Học viện cán bộ TPHCM', 'hoc vien can bo tphcm']",2
Đại Học Sư Phạm Kỹ Thuật Nam Định,"['Đại Học Sư Phạm Kỹ Thuật Nam Định', 'dai hoc su pham ky thuat nam dinh', 'dhsp ky thuat nam dinh', 'dh su pham ky thuat nam dinh', 'truong dai hoc su pham ky thuat nam dinh', 'truong dh su pham ky thuat nam dinh', 'daj hoc su pham ky thuat nam dinh']",7
Đại học Kiên Giang,"['Đại học Kiên Giang', 'dai hoc kien giang', 'daj hoc kien giang', 'truong dai hoc kien giang', 'truong dh kien giang', 'dh kien giang']",6
Đại học RMIT Việt Nam,"['Đại học RMIT Việt Nam', 'dai hoc rmit viet nam', 'daj hoc rmit viet nam', 'truong dai hoc rmit viet nam', 'truong dh rmit viet nam', 'dh rmit viet nam']",6
Đại Học Tây Nguyên,"['Đại Học Tây Nguyên', 'dai hoc tay nguyen', 'daj hoc tay nguyen', 'truong dh tay nguyen', 'dh tay nguyen', 'truong dai hoc tay nguyen']",6
Cao Đẳng Công Nghệ Thông Tin – Đại Học Đà Nẵng,"['Cao Đẳng Công Nghệ Thông Tin – Đại Học Đà Nẵng', 'cao dang cong nghe thong tin dai hoc da nang', 'cd cong nghe thong tin dai hoc da nang', 'cao dang cong nghe thong tin daj hoc da nang', 'cao dang cong nghe thong tin truong dai hoc da nang', 'cao dang cong nghe thong tin dh da nang', 'cao dang cong nghe thong tin truong dh da nang', 'truong cao dang cong nghe thong tin dai hoc da nang']",8
Học Viện Kĩ Thuật Quân Sự - Hệ Dân sự,"['Học Viện Kĩ Thuật Quân Sự - Hệ Dân sự', 'hoc vien ki thuat quan su he dan su']",2
Đại Học Việt Đức,"['Đại Học Việt Đức', 'dai hoc viet duc', 'truong dh viet duc', 'truong dai hoc viet duc', 'daj hoc viet duc', 'dh viet duc']",6
Đại Học Thủy Lợi ( Cơ sở 2 ),"['Đại Học Thủy Lợi ( Cơ sở 2 )', 'dai hoc thuy loi co so 2', 'dh thuy loi co so 2', 'truong dh thuy loi co so 2', 'daj hoc thuy loi co so 2', 'truong dai hoc thuy loi co so 2']",6
Đại Học Kỹ Thuật Công Nghiệp – Đại Học Thái Nguyên,"['Đại Học Kỹ Thuật Công Nghiệp – Đại Học Thái Nguyên', 'dai hoc ky thuat cong nghiep dai hoc thai nguyen', 'truong dai hoc ky thuat cong nghiep dai hoc thai nguyen', 'dh ky thuat cong nghiep dai hoc thai nguyen', 'truong dh ky thuat cong nghiep dai hoc thai nguyen', 'daj hoc ky thuat cong nghiep dai hoc thai nguyen']",6
Đại Học Lâm Nghiệp ( Cơ sở 1 ),"['Đại Học Lâm Nghiệp ( Cơ sở 1 )', 'dai hoc lam nghiep co so 1', 'dh lam nghiep co so 1', 'truong dh lam nghiep co so 1', 'truong dai hoc lam nghiep co so 1', 'daj hoc lam nghiep co so 1']",6
Đại Học Lâm Nghiệp ( Cơ sở 2 ),"['Đại Học Lâm Nghiệp ( Cơ sở 2 )', 'dai hoc lam nghiep co so 2', 'truong dh lam nghiep co so 2', 'truong dai hoc lam nghiep co so 2', 'dh lam nghiep co so 2', 'daj hoc lam nghiep co so 2']",6
Đại Học Y Khoa Phạm Ngọc Thạch,"['Đại Học Y Khoa Phạm Ngọc Thạch', 'dai hoc y khoa pham ngoc thach', 'daj hoc y khoa pham ngoc thach', 'truong dai hoc y khoa pham ngoc thach', 'truong dh y khoa pham ngoc thach', 'dh y khoa pham ngoc thach']",6
Đại Học Mỹ Thuật TPHCM,"['Đại Học Mỹ Thuật TPHCM', 'dai hoc my thuat tphcm', 'dh my thuat tphcm', 'daj hoc my thuat tphcm', 'truong dh my thuat tphcm', 'truong dai hoc my thuat tphcm']",6
Đại Học Bình Dương,"['Đại Học Bình Dương', 'dai hoc binh duong', 'dh binh duong', 'truong dh binh duong', 'daj hoc binh duong', 'truong dai hoc binh duong']",6
Học Viện Hành Chính Quốc Gia ( phía Bắc ),"['Học Viện Hành Chính Quốc Gia ( phía Bắc )', 'hoc vien hanh chinh quoc gia phia bac']",2
Học Viện Hành Chính Quốc Gia (phía Nam),"['Học Viện Hành Chính Quốc Gia (phía Nam)', 'hoc vien hanh chinh quoc gia phia nam']",2
Đại Học Kỹ Thuật - Hậu Cần Công An Nhân Dân ( Phía Bắc ),"['Đại Học Kỹ Thuật - Hậu Cần Công An Nhân Dân ( Phía Bắc )', 'dai hoc ky thuat hau can cong an nhan dan phia bac', 'daj hoc ky thuat hau can cong an nhan dan phia bac', 'truong dai hoc ky thuat hau can cong an nhan dan phia bac', 'dh ky thuat hau can cong an nhan dan phia bac', 'truong dh ky thuat hau can cong an nhan dan phia bac']",6
Đại Học Kỹ Thuật - Hậu Cần Công An Nhân Dân ( Phía Nam ),"['Đại Học Kỹ Thuật - Hậu Cần Công An Nhân Dân ( Phía Nam )', 'dai hoc ky thuat hau can cong an nhan dan phia nam', 'daj hoc ky thuat hau can cong an nhan dan phia nam', 'truong dai hoc ky thuat hau can cong an nhan dan phia nam', 'truong dh ky thuat hau can cong an nhan dan phia nam', 'dh ky thuat hau can cong an nhan dan phia nam']",6
Học Viện Chính Trị Công An Nhân Dân,"['Học Viện Chính Trị Công An Nhân Dân', 'hoc vien chinh tri cong an nhan dan']",2
Đại Học Mỹ Thuật Công Nghiệp,"['Đại Học Mỹ Thuật Công Nghiệp', 'dai hoc my thuat cong nghiep', 'dh my thuat cong nghiep', 'daj hoc my thuat cong nghiep', 'truong dh my thuat cong nghiep', 'truong dai hoc my thuat cong nghiep']",6
Đại Học Văn Hóa – Nghệ Thuật Quân Đội,"['Đại Học Văn Hóa – Nghệ Thuật Quân Đội', 'dai hoc van hoa nghe thuat quan doi', 'daj hoc van hoa nghe thuat quan doi', 'truong dai hoc van hoa nghe thuat quan doi', 'truong dh van hoa nghe thuat quan doi', 'dh van hoa nghe thuat quan doi']",6
Đại Học Văn Hóa TPHCM,"['Đại Học Văn Hóa TPHCM', 'dai hoc van hoa tphcm', 'truong dai hoc van hoa tphcm', 'dh van hoa tphcm', 'truong dh van hoa tphcm', 'daj hoc van hoa tphcm']",6
Đại Học Sân Khấu Điện Ảnh,"['Đại Học Sân Khấu Điện Ảnh', 'dai hoc san khau dien anh', 'dh san khau dien anh', 'truong dh san khau dien anh', 'truong dai hoc san khau dien anh', 'daj hoc san khau dien anh']",6
Nhạc Viện TPHCM,"['Nhạc Viện TPHCM', 'nhac vien tphcm']",2
Đại Học Sư Phạm Thể Dục Thể Thao TPHCM,"['Đại Học Sư Phạm Thể Dục Thể Thao TPHCM', 'dai hoc su pham the duc the thao tphcm', 'truong dai hoc su pham the duc the thao tphcm', 'daj hoc su pham the duc the thao tphcm', 'dh su pham the duc the thao tphcm', 'dhsp the duc the thao tphcm', 'truong dh su pham the duc the thao tphcm']",7
Đại Học Quốc Tế Sài Gòn,"['Đại Học Quốc Tế Sài Gòn', 'dai hoc quoc te sai gon', 'truong dh quoc te sai gon', 'truong dai hoc quoc te sai gon', 'dh quoc te sai gon', 'daj hoc quoc te sai gon']",6
Trường Sĩ Quan Kĩ Thuật Quân Sự - Hệ Dân sự,"['Trường Sĩ Quan Kĩ Thuật Quân Sự - Hệ Dân sự', 'truong si quan ki thuat quan su he dan su']",2
Học Viện Khoa Học Quân Sự - Hệ Dân sự,"['Học Viện Khoa Học Quân Sự - Hệ Dân sự', 'hoc vien khoa hoc quan su he dan su']",2
Học Viện Quân Y - Hệ Dân sự,"['Học Viện Quân Y - Hệ Dân sự', 'hoc vien quan y he dan su']",2
Học Viện Hậu Cần - Hệ Dân sự,"['Học Viện Hậu Cần - Hệ Dân sự', 'hoc vien hau can he dan su']",2
Học Viện Ngân Hàng Phân Viện Bắc Ninh,"['Học Viện Ngân Hàng Phân Viện Bắc Ninh', 'hoc vien ngan hang phan vien bac ninh', 'hvnh phan vien bac ninh']",3
Học Viên Ngân Hàng ( Phân Viện Phú Yên ),"['Học Viên Ngân Hàng ( Phân Viện Phú Yên )', 'hoc vien ngan hang phan vien phu yen', 'hvnh phan vien phu yen']",3
Học Viện Quản Lý Giáo Dục,"['Học Viện Quản Lý Giáo Dục', 'hoc vien quan ly giao duc']",2
Đại Học Kiến Trúc Đà Nẵng,"['Đại Học Kiến Trúc Đà Nẵng', 'dai hoc kien truc da nang', 'truong dh kien truc da nang', 'truong dai hoc kien truc da nang', 'dh kien truc da nang', 'daj hoc kien truc da nang']",6
Đại Học Y Hải Phòng,"['Đại Học Y Hải Phòng', 'dai hoc y hai phong', 'truong dai hoc y hai phong', 'dh y hai phong', 'daj hoc y hai phong', 'truong dh y hai phong']",6
Đại Học Thể DụcThể Thao Đà Nẵng,"['Đại Học Thể DụcThể Thao Đà Nẵng', 'dai hoc the ducthe thao da nang', 'daj hoc the ducthe thao da nang', 'truong dh the ducthe thao da nang', 'dh the ducthe thao da nang', 'truong dai hoc the ducthe thao da nang']",6
Đại Học Y Dược Cần Thơ,"['Đại Học Y Dược Cần Thơ', 'dai hoc y duoc can tho', 'truong dai hoc y duoc can tho', 'dh y duoc can tho', 'daj hoc y duoc can tho', 'truong dh y duoc can tho']",6
Trường Sĩ quan Chính trị (hệ dân sự),"['Trường Sĩ quan Chính trị (hệ dân sự)', 'truong si quan chinh tri he dan su']",2
Đại Học Thể Dục Thể Thao TPHCM,"['Đại Học Thể Dục Thể Thao TPHCM', 'dai hoc the duc the thao tphcm', 'dh the duc the thao tphcm', 'daj hoc the duc the thao tphcm', 'truong dh the duc the thao tphcm', 'truong dai hoc the duc the thao tphcm']",6
Trường Sĩ Quan Tăng – Thiết Giáp,"['Trường Sĩ Quan Tăng – Thiết Giáp', 'truong si quan tang thiet giap']",2
Trường Sĩ quan Thông tin - Hệ Dân sự - Đại học Thông tin liên lạc,"['Trường Sĩ quan Thông tin - Hệ Dân sự - Đại học Thông tin liên lạc', 'truong si quan thong tin he dan su dai hoc thong tin lien lac', 'truong si quan thong tin he dan su dh thong tin lien lac', 'truong si quan thong tin he dan su truong dai hoc thong tin lien lac', 'truong si quan thong tin he dan su truong dh thong tin lien lac', 'truong si quan thong tin he dan su daj hoc thong tin lien lac']",6
Đại Học Công Nghiệp Việt Hung,"['Đại Học Công Nghiệp Việt Hung', 'dai hoc cong nghiep viet hung', 'truong dh cong nghiep viet hung', 'truong dai hoc cong nghiep viet hung', 'daj hoc cong nghiep viet hung', 'dh cong nghiep viet hung']",6
Đại học Kỹ thuật Y Dược Đà Nẵng,"['Đại học Kỹ thuật Y Dược Đà Nẵng', 'dai hoc ky thuat y duoc da nang', 'dh ky thuat y duoc da nang', 'truong dai hoc ky thuat y duoc da nang', 'truong dh ky thuat y duoc da nang', 'daj hoc ky thuat y duoc da nang']",6
Đại Học Y Khoa Vinh,"['Đại Học Y Khoa Vinh', 'dai hoc y khoa vinh', 'truong dai hoc y khoa vinh', 'daj hoc y khoa vinh', 'truong dh y khoa vinh', 'dh y khoa vinh']",6
Đại Học Y Dược Thái Bình,"['Đại Học Y Dược Thái Bình', 'dai hoc y duoc thai binh', 'daj hoc y duoc thai binh', 'truong dh y duoc thai binh', 'truong dai hoc y duoc thai binh', 'dh y duoc thai binh']",6
Trường Sĩ Quan Công Binh – Hệ Dân sự,"['Trường Sĩ Quan Công Binh – Hệ Dân sự', 'truong si quan cong binh he dan su']",2
Đại Học Xây Dựng Miền Tây,"['Đại Học Xây Dựng Miền Tây', 'dai hoc xay dung mien tay', 'daj hoc xay dung mien tay', 'truong dh xay dung mien tay', 'truong dai hoc xay dung mien tay', 'dh xay dung mien tay']",6
Phân hiệu Trường Đại học Xây dựng Miền Trung tại Đà Nẵng,"['Phân hiệu Trường Đại học Xây dựng Miền Trung tại Đà Nẵng', 'phan hieu truong dai hoc xay dung mien trung tai da nang', 'phan hieu truong daj hoc xay dung mien trung tai da nang', 'phan hieu truong dh xay dung mien trung tai da nang', 'phan hieu dh xay dung mien trung tai da nang', 'phan hieu truong truong dh xay dung mien trung tai da nang', 'phan hieu daj hoc xay dung mien trung tai da nang', 'phan hieu dai hoc xay dung mien trung tai da nang', 'phan hieu truong truong dai hoc xay dung mien trung tai da nang']",9
Đại Học Tây Bắc,"['Đại Học Tây Bắc', 'dai hoc tay bac', 'truong dh tay bac', 'truong dai hoc tay bac', 'daj hoc tay bac', 'dh tay bac']",6
Đại học Khánh Hòa,"['Đại học Khánh Hòa', 'dai hoc khanh hoa', 'truong dh khanh hoa', 'dh khanh hoa', 'truong dai hoc khanh hoa', 'daj hoc khanh hoa']",6
Đại Học Hải Dương,"['Đại Học Hải Dương', 'dai hoc hai duong', 'dh hai duong', 'truong dh hai duong', 'daj hoc hai duong', 'truong dai hoc hai duong']",6
Đại Học Thái Bình,"['Đại Học Thái Bình', 'dai hoc thai binh', 'dh thai binh', 'daj hoc thai binh', 'truong dai hoc thai binh', 'truong dh thai binh']",6
Đại Học Chu Văn An,"['Đại Học Chu Văn An', 'dai hoc chu van an', 'truong dh chu van an', 'dh chu van an', 'daj hoc chu van an', 'truong dai hoc chu van an']",6
Đại Học Dân Lập Đông Đô,"['Đại Học Dân Lập Đông Đô', 'dai hoc dan lap dong do', 'dai hoc dl dong do', 'truong dh dan lap dong do', 'truong dai hoc dan lap dong do', 'dh dan lap dong do', 'daj hoc dan lap dong do']",7
Đại học Nguyễn Huệ,"['Đại học Nguyễn Huệ', 'dai hoc nguyen hue', 'dh nguyen hue', 'truong dai hoc nguyen hue', 'daj hoc nguyen hue', 'truong dh nguyen hue']",6
Đại Học Mỹ Thuật Công Nghiệp Á Châu,"['Đại Học Mỹ Thuật Công Nghiệp Á Châu', 'dai hoc my thuat cong nghiep a chau', 'truong dai hoc my thuat cong nghiep a chau', 'dh my thuat cong nghiep a chau', 'daj hoc my thuat cong nghiep a chau', 'truong dh my thuat cong nghiep a chau']",6
Trường Sĩ Quan Công Binh – Hệ Quân sự,"['Trường Sĩ Quan Công Binh – Hệ Quân sự', 'truong si quan cong binh he quan su']",2
Đại Học Thái Bình Dương,"['Đại Học Thái Bình Dương', 'dai hoc thai binh duong', 'dh thai binh duong', 'daj hoc thai binh duong', 'truong dai hoc thai binh duong', 'truong dh thai binh duong']",6
Đại Học Thể Dục Thể Thao Bắc Ninh,"['Đại Học Thể Dục Thể Thao Bắc Ninh', 'dai hoc the duc the thao bac ninh', 'truong dai hoc the duc the thao bac ninh', 'dh the duc the thao bac ninh', 'truong dh the duc the thao bac ninh', 'daj hoc the duc the thao bac ninh']",6
Đại học Thành Đô,"['Đại học Thành Đô', 'dai hoc thanh do', 'truong dh thanh do', 'dh thanh do', 'daj hoc thanh do', 'truong dai hoc thanh do']",6
Đại Học Hùng Vương,"['Đại Học Hùng Vương', 'dai hoc hung vuong', 'truong dh hung vuong', 'dh hung vuong', 'truong dai hoc hung vuong', 'daj hoc hung vuong']",6
Đại học Tân Trào,"['Đại học Tân Trào', 'dai hoc tan trao', 'daj hoc tan trao', 'dh tan trao', 'truong dai hoc tan trao', 'truong dh tan trao']",6
Đại Học Tiền Giang,"['Đại Học Tiền Giang', 'dai hoc tien giang', 'dh tien giang', 'truong dh tien giang', 'daj hoc tien giang', 'truong dai hoc tien giang']",6
Đại Học Kinh Bắc,"['Đại Học Kinh Bắc', 'dai hoc kinh bac', 'truong dh kinh bac', 'truong dai hoc kinh bac', 'daj hoc kinh bac', 'dh kinh bac']",6
Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,"['Đại Học Sư Phạm Kỹ Thuật Vĩnh Long', 'dai hoc su pham ky thuat vinh long', 'truong dai hoc su pham ky thuat vinh long', 'dhsp ky thuat vinh long', 'daj hoc su pham ky thuat vinh long', 'truong dh su pham ky thuat vinh long', 'dh su pham ky thuat vinh long']",7
Đại Học Võ Trường Toản,"['Đại Học Võ Trường Toản', 'dai hoc vo truong toan', 'dh vo truong toan', 'truong dh vo truong toan', 'truong dai hoc vo truong toan', 'daj hoc vo truong toan']",6
