Column1,text,normed_text,clean_text
19353,Học Viện Âm Nhạc Tp Hồ Chí Minh,Nhạc Viện Thành Phố Hồ Chí Minh,Nhạc Viện Thành Phố Hồ Chí Minh
20414,Nhạc viện TPHCM,Nhạc viện TP.HCM,Nhạc viện TP.HCM
20415, HCMC Conservatory of Music ,Nhạc viện TP.HCM,Nhạc viện TP.HCM
20416, HCMCONS,Nhạc viện TP.HCM,Nhạc viện TP.HCM
20654,HCMCONS,Nhạc Viện TP.HCM,Nhạc viện TP.HCM
20930,Nhạc Viện TPHCM,Nhạc Viện TP.HCM,Nhạc viện TP.HCM
20994,nhac vien thanh pho ho chi minh,Nhạc Viện TP.HCM,Nhạc viện TP.HCM
22066,nhac vien thanh pho ho chi minh,Nhạc Viện TP.HCM,Nhạc viện TP.HCM
28339,Đại học âm nhạc thành phố HCM,Nhạc Viện TP.HCM,Nhạc viện TP.HCM
28907,Nhạc Viện TPHCM,Nhạc Viện TP.HCM,Nhạc viện TP.HCM
29248,Nhạc Viện TPHCM,Nhạc Viện TP.HCM,Nhạc viện TP.HCM
19409,THCS An Nhơn Tây,Thcs An Nhơn Tây,THCS An Nhơn Tây
18742,THCS Bình Xuân xã Bình Đông Tx Gò Công,Thcs Bình Xuân,THCS Bình Xuân
18835,Trường THCS Đông Thuận,Thcs Đông Thuận,THCS Đông Thuận
26415,he thieu sinh quan truong quan su quan khu 9,Hệ thiếu sinh quân Trường Quân sự Quân khu 9,Quân sự Quân khu 9
17121,Hệ thống Trung tâm Anh ngữ Quốc tế ILEAD AMA HUẾ,Hệ Thống Trung tâm Anh ngữ Quốc tế iLead AMA,Hệ Thống Tr Anh ngữ Quốc tế iLead AMA
16042,Trường TH THCS THPT Hòa Bình,Hệ thống trường Hòa Bình - La Trobe,Hệ thống trường Hòa Bình - La Trobe
18390,trường THPT dân lập Hòa Bình,Hệ thống trường Hòa Bình - La Trobe,Hệ thống trường Hòa Bình - La Trobe
19866,trung hoc pho thong hoa binh,Hệ thống trường Hòa Bình - La Trobe,Hệ thống trường Hòa Bình - La Trobe
29083,Trường Trường THPT Hòa Bình,Hệ thống Trường Hòa Bình - La Trobe,Hệ thống Trường Hòa Bình - La Trobe
27496,TT bồi dưỡng nghiệp vụ công an thành phố hồ chí minh,TT HL-BDNV Công an TP.HCM,HL-BDNV Công an TP.HCM
23231,tt hn gdtx tinh,TT HN-GDTX tỉnh,HN-GDTX tỉnh
23247,trung tam hn gdtx tinh co so cd giao thong quang ninh,TT HN-GDTX tỉnh Quảng Ninh,HN-GDTX tỉnh Quảng Ninh
19203,TRƯỜNG HỌC VIỆN ÂM NHẠC HUẾ,Học viện Âm nhạc Huế,HV Âm nhạc Huế
19477,Trường DH Nhạc Viện Huế,Học viện Âm nhạc Huế,HV Âm nhạc Huế
24497,hoc vien am nhac hue,Học viện Âm nhạc Huế,HV Âm nhạc Huế
21731,hoc vien am nhac qgvn,Học viện âm nhạc QGVN,HV âm nhạc QGVN
16332,Học Viện Âm Nhạc Quốc Gia Việt Nam - Vietnam National Academy Of Music,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
16400,Học viện âm nhạc hà nội,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
17580,Hoc vien Am Nhac Quoc Gia Viet Nam,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
17876,Học Viện Âm Nhạc Quốc Gia Việt Nam - Vietnam National Academy Of Music,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
19025,Học Viện Âm Nhạc Quốc Gia Việt Nam - Vietnam National...,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
20075,Vietnam National Academy of Music - Học viện âm nhạc quốc gia Việt Nam,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
20178,Nhạc viện Hà Nội - Hanoi Academy of Music,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
20240,HV Âm nhạc Quốc gia VN,Học Viện Âm nhạc Quốc gia Việt Nam,HV Âm nhạc Quốc gia Việt Nam
20241, Vietnam National Academy of Music ,Học Viện Âm nhạc Quốc gia Việt Nam,HV Âm nhạc Quốc gia Việt Nam
20242, VNAM,Học Viện Âm nhạc Quốc gia Việt Nam,HV Âm nhạc Quốc gia Việt Nam
21166,hoc vien am nhac quoc gia – confession,Học viện Âm nhạc Quốc gia Việt Nam,HV Âm nhạc Quốc gia Việt Nam
21628,hoc vien am nhac quoc gja,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
28920,Hanoi academy of music,Học Viện Âm Nhạc Quốc Gia Việt Nam,HV Âm Nhạc Quốc Gia Việt Nam
29183,Hanoi National Academy of Music,Học Viện Âm Nhạc Quốc Gia Việt Nam ,HV Âm Nhạc Quốc Gia Việt Nam
16679,học viện ăn h,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
16865,"Học viện An ninh, Học viện cảnh sát, Đại học pccc",Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
17069,ĐH CÔNG AN NHÂN DÂN,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
17552,Hoc vien an nhau,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
20095,Truong Cao Dang An Ninh Nhan Dan II,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
20108,Đại Học Công An Nhân Dân,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
20120,Trường Đại học An ninh Nhân dân Thành phố Hà Nội,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
20351,HV An ninh nhân dân,Học Viện An ninh nhân dân,HV An ninh nhân dân
20352, People’s Security Academy ,Học Viện An ninh nhân dân,HV An ninh nhân dân
20353, PSA/ T47,Học Viện An ninh nhân dân,HV An ninh nhân dân
20607,T31,Học Viện An Ninh Nhân Dân,HV An Ninh Nhân Dân
20883,Học Viện An Ninh Nhân Dân,Học Viện An Ninh Nhân Dân,HV An Ninh Nhân Dân
21163,"hoc vien an ninh, hoc vien canh sat, dai hoc pccc",Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
21187,hoc vien an njnh,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
28620,Học viện a ninh nhân dân,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
29178,Trường Trung Cấp An Ninh Nhân Dân II,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
29301,Trung cấp ANND,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
29927,học viện ăn mày,Học Viện An ninh Nhân Dân,HV An ninh Nhân Dân
20518,AJC,Học Viện Báo Chí – Tuyên Truyền,HV Báo Chí – Tuyên Truyền
20794,Học Viện Báo Chí – Tuyên Truyền,Học Viện Báo Chí – Tuyên Truyền,HV Báo Chí – Tuyên Truyền
20282,HV Báo chí & Tuyên truyền,Học Viện Báo chí và Tuyên truyền,HV Báo chí và Tuyên truyền
20283, Academy of Journalism and Communication ,Học Viện Báo chí và Tuyên truyền,HV Báo chí và Tuyên truyền
20284, AJC,Học Viện Báo chí và Tuyên truyền,HV Báo chí và Tuyên truyền
26772,Học Viện Báo Chí Và Tuyên Truyền,Học viện Báo chí và Tuyên truyền,HV Báo chí và Tuyên truyền
20609,VABDF,Học Viện Biên Phòng,HV Biên Phòng
20885,Học Viện Biên Phòng,Học Viện Biên Phòng,HV Biên Phòng
27113,Hoc vien bien phonh,Học viện Biên phòng,HV Biên phòng
20629,HCA,Học viện cán bộ TP.HCM,HV cán bộ TP.HCM
20905,Học viện cán bộ TPHCM,Học viện cán bộ TP.HCM,HV cán bộ TP.HCM
27883,Trường Cán Bộ Thành Phố Hồ Chí Minh,Học viện Cán bộ TP.HCM,HV Cán bộ TP.HCM
20610,T32,Học Viện Cảnh Sát Nhân Dân,HV Cảnh Sát Nhân Dân
20886,Học Viện Cảnh Sát Nhân Dân,Học Viện Cảnh Sát Nhân Dân,HV Cảnh Sát Nhân Dân
21468,hoc vjen canh sat,Học Viện Cảnh Sát Nhân Dân,HV Cảnh Sát Nhân Dân
20157,hoc viện phòng chống cảnh sát nhân dân,Học Viện Cảnh Sát Nhân Dân - T32,HV Cảnh Sát Nhân Dân - T32
29452,hoc vien canh sat nhan dan Ha Noi,Học Viện Cảnh Sát Nhân Dân - T32,HV Cảnh Sát Nhân Dân - T32
20520,Học Viện Chính Sách và Phát Triển,Học Viện Chính Sách và Phát Triển,HV Chính Sách và Phát Triển
20796,Học Viện Chính Sách và Phát Triển,Học Viện Chính Sách và Phát Triển,HV Chính Sách và Phát Triển
20649,PAPPV,Học Viện Chính Trị Công An Nhân Dân,HV Chính Trị Công An Nhân Dân
20925,Học Viện Chính Trị Công An Nhân Dân,Học Viện Chính Trị Công An Nhân Dân,HV Chính Trị Công An Nhân Dân
20387,HV chính trị quốc gia,Học Viện chính trị quốc gia,HV chính trị quốc gia
20388, HCM National Academy of Politics ,Học Viện chính trị quốc gia,HV chính trị quốc gia
20389, HCMA,Học Viện chính trị quốc gia,HV chính trị quốc gia
27101,Học viện Chính trị Quốc Gia HCM,Học viện Chính trị quốc gia Hồ Chí Minh,HV Chính trị quốc gia Hồ Chí Minh
28715,Học Viện Chính trị - Hành chính Quốc gia Hồ Chí Minh,Học viện Chính trị Quốc gia Hồ Chí Minh,HV Chính trị Quốc gia Hồ Chí Minh
17383,Học Viện CNTT Quốc Tế - NIIT,Học viện CNTT Quốc Tế NIIT Thăng Long,HV CNTT Quốc Tế NIIT Thăng Long
15528,Học viện Công nghệ Bưu chính Viễn thông,Học Viện Công Nghệ Bưu Chính Viễn Thông,HV Công Nghệ Bưu Chính Viễn Thông
18203,Posts and Telecommunications Institude of Technology,Học viện Công nghệ Bưu chính viễn thông,HV Công nghệ Bưu chính viễn thông
19677,Học Viện Công Nghệ Bưu Chính Viễn Thông.,Học Viện Công Nghệ Bưu Chính Viễn Thông,HV Công Nghệ Bưu Chính Viễn Thông
20267,HV Bưu Chính Viễn Thông,Học Viện Công Nghệ Bưu Chính Viễn Thông,HV Công Nghệ Bưu Chính Viễn Thông
20268, Posts and Telecommunications Institute of Technology ,Học Viện Công Nghệ Bưu Chính Viễn Thông,HV Công Nghệ Bưu Chính Viễn Thông
20269, PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông,HV Công Nghệ Bưu Chính Viễn Thông
20431,PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông,HV Công Nghệ Bưu Chính Viễn Thông
20707,Học Viện Công Nghệ Bưu Chính Viễn Thông,Học Viện Công Nghệ Bưu Chính Viễn Thông,HV Công Nghệ Bưu Chính Viễn Thông
27428,BCVT va CNTT I,Học Viện Công Nghệ Bưu Chính Viễn Thông,HV Công Nghệ Bưu Chính Viễn Thông
27588,hv cong nge buu chinh vien thong co so tphcm,Học viện Công nghệ Bưu chính Viễn thông,HV Công nghệ Bưu chính Viễn thông
29422,Học viện Công Nghệ Bưu chính Viễn thông (Cơ sở HCM ),Học viện Công nghệ Bưu chính Viễn thông Cơ Sở Tại TP.HCM·,HV Công nghệ Bưu chính Viễn thông
20312,HV Công nghệ Hoàng gia Melbourne,Học Viện Công nghệ Hoàng gia Melbourne,HV Công nghệ Hoàng gia Melbourne
20313, The Royal Melbourne Institute of Technology ,Học Viện Công nghệ Hoàng gia Melbourne,HV Công nghệ Hoàng gia Melbourne
20314, RMIT,Học Viện Công nghệ Hoàng gia Melbourne,HV Công nghệ Hoàng gia Melbourne
20618,NAVA,Học Viện Hải Quân,HV Hải Quân
20894,Học Viện Hải Quân,Học Viện Hải Quân,HV Hải Quân
20417,HV Hàng không,Học Viện Hàng không,HV Hàng không
20418, Vietnam Aviation Academy ,Học Viện Hàng không,HV Hàng không
20419, VAA,Học Viện Hàng không,HV Hàng không
16593,Truong Hang Khong Viet Nam,Học viện Hàng không Việt Nam,HV Hàng không Việt Nam
20524,VAA,Học Viện Hàng Không Việt Nam,HV Hàng Không Việt Nam
20800,Học Viện Hàng Không Việt Nam,Học Viện Hàng Không Việt Nam,HV Hàng Không Việt Nam
21585,hvhk,Học viện Hàng không Việt Nam,HV Hàng không Việt Nam
27132,Học Viện Hàng Không (ăn hàng ở không) phong dien can tho,Học viện Hàng không Việt Nam,HV Hàng không Việt Nam
27192,Đại Học Hàng Không (Ăn Hàng + Ở Không),Học viện Hàng không Việt Nam,HV Hàng không Việt Nam
27275,Học vjện hàng không ăn hàng ở không,Học Viện Hàng Không Việt Nam,HV Hàng Không Việt Nam
28595,Học viện Hàng Không Việt Nam .,Học viện Hàng không Việt Nam,HV Hàng không Việt Nam
15415,Học viện Hành Chính Quốc Gia,Học viện Hành chính Quốc Gia,HV Hành chính Quốc Gia
20426,Học viện Hành chính Quốc gia ,Học viện Hành chính Quốc gia,HV Hành chính Quốc gia
20427, National Academy of Public Administration ,Học viện Hành chính Quốc gia,HV Hành chính Quốc gia
20428, NAPA,Học viện Hành chính Quốc gia,HV Hành chính Quốc gia
20645,Học Viện Hành Chính Quốc Gia ( phía Bắc ),Học Viện Hành Chính Quốc Gia ,HV Hành Chính Quốc Gia
20646,Học Viện Hành Chính Quốc Gia (phía Nam),Học Viện Hành Chính Quốc Gia ,HV Hành Chính Quốc Gia
20921,Học Viện Hành Chính Quốc Gia ( phía Bắc ),Học Viện Hành Chính Quốc Gia ,HV Hành Chính Quốc Gia
20922,Học Viện Hành Chính Quốc Gia (phía Nam),Học Viện Hành Chính Quốc Gia ,HV Hành Chính Quốc Gia
21453,dai hoc hanh chanh quoc gia,Học viện Hành chính Quốc Gia,HV Hành chính Quốc Gia
28720,Học viện Hành chính,Học viện Hành chính Quốc Gia,HV Hành chính Quốc Gia
29285,Trường Đại học Hành chính Quốc gia,Học viện Hành chính Quốc Gia,HV Hành chính Quốc Gia
29327,NAPA-HVHCQG,Học viện Hành chính Quốc Gia,HV Hành chính Quốc Gia
29695,HV Hanh Chinh Quoc Gia,Học viện Hành chính Quốc Gia,HV Hành chính Quốc Gia
19830,Học Viện Hậu Cần- Military Academy of Logistics,Học Viện Hậu Cần,HV Hậu Cần
20348,HV Hậu cần,Học Viện Hậu cần,HV Hậu cần
20349, Military Academy of Logistics ,Học Viện Hậu cần,HV Hậu cần
20350, MAL,Học Viện Hậu cần,HV Hậu cần
20660,Học Viện Hậu Cần - Hệ Dân sự,Học Viện Hậu Cần - Hệ Dân sự,HV Hậu Cần - Hệ Dân sự
20936,Học Viện Hậu Cần - Hệ Dân sự,Học Viện Hậu Cần - Hệ Dân sự,HV Hậu Cần - Hệ Dân sự
20521,Học Viện Hậu Cần - Hệ Quân sự,Học Viện Hậu Cần - Hệ Quân sự,HV Hậu Cần - Hệ Quân sự
20797,Học Viện Hậu Cần - Hệ Quân sự,Học Viện Hậu Cần - Hệ Quân sự,HV Hậu Cần - Hệ Quân sự
20330,HV Khoa học quân sự,Học Viện Khoa học quân sự,HV Khoa học quân sự
20331, Military Science Academy ,Học Viện Khoa học quân sự,HV Khoa học quân sự
20332, MSA,Học Viện Khoa học quân sự,HV Khoa học quân sự
20658,Học Viện Khoa Học Quân Sự - Hệ Dân sự,Học Viện Khoa Học Quân Sự - Hệ Dân sự,HV Khoa Học Quân Sự - Hệ Dân sự
20934,Học Viện Khoa Học Quân Sự - Hệ Dân sự,Học Viện Khoa Học Quân Sự - Hệ Dân sự,HV Khoa Học Quân Sự - Hệ Dân sự
20590,Học Viện Khoa Học Quân Sự - Hệ Quân sự,Học Viện Khoa Học Quân Sự - Hệ Quân sự,HV Khoa Học Quân Sự - Hệ Quân sự
20866,Học Viện Khoa Học Quân Sự - Hệ Quân sự,Học Viện Khoa Học Quân Sự - Hệ Quân sự,HV Khoa Học Quân Sự - Hệ Quân sự
28834,Học viện Khoa học Xã hội - Graduate Academy of Social Sciences,HỌC VIỆN KHOA HỌC XÃ HỘI,HV KHOA HỌC XÃ HỘI
20636,IMT,Học Viện Kĩ Thuật Quân Sự - Hệ Dân sự,HV Kĩ Thuật Quân Sự - Hệ Dân sự
20912,Học Viện Kĩ Thuật Quân Sự - Hệ Dân sự,Học Viện Kĩ Thuật Quân Sự - Hệ Dân sự,HV Kĩ Thuật Quân Sự - Hệ Dân sự
20333,HV Kỹ thuật mật mã,Học Viện Kỹ thuật mật mã,HV Kỹ thuật mật mã
20334, Academy of Cryptography Techniques ,Học Viện Kỹ thuật mật mã,HV Kỹ thuật mật mã
20335, ACT,Học Viện Kỹ thuật mật mã,HV Kỹ thuật mật mã
20583,ACTVN,Học Viện Kỹ Thuật Mật Mã,HV Kỹ Thuật Mật Mã
20859,Học Viện Kỹ Thuật Mật Mã,Học Viện Kỹ Thuật Mật Mã,HV Kỹ Thuật Mật Mã
15538,Học Viện Kỹ Thuật Quân Sự-K45,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
15539,Học viện kỹ thuật Quân sự Hà Nội,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
18318,Trường Sĩ quan Chỉ Huy Kỹ Thuật quan su,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
21109,dh le quy don,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
21145,hoc vien ky thuat quan su (mta),Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
21210,hoc vien ki thuat quan su khoa hoa li ki thuat,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
21450,hvkt quan su,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
21661,hoc vien ktqs,Học Viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
28037,hok vien ki thuat quan su,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
28975,Dai hoc KTQS,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
29505,HVKTQS,Học viện Kỹ thuật Quân sự,HV Kỹ thuật Quân sự
20584,Học Viện Kỹ Thuật Quân Sự - Hệ Quân sự,Học Viện Kỹ Thuật Quân Sự - Hệ Quân sự,HV Kỹ Thuật Quân Sự - Hệ Quân sự
20860,Học Viện Kỹ Thuật Quân Sự - Hệ Quân sự,Học Viện Kỹ Thuật Quân Sự - Hệ Quân sự,HV Kỹ Thuật Quân Sự - Hệ Quân sự
20024,Trường Học viện Lục quân Đà Lạt,Học viện Lục quân,HV Lục quân
20662,Học Viên Ngân Hàng ( Phân Viện Phú Yên ),Học Viên Ngân Hàng ,Học Viên Ngân Hàng
20938,Học Viên Ngân Hàng ( Phân Viện Phú Yên ),Học Viên Ngân Hàng ,Học Viên Ngân Hàng
15899,Học viện Ngân Hàng Hà Nội,Học viện Ngân hàng,HV Ngân hàng
20288,HV Ngân hàng,Học Viện Ngân hàng,HV Ngân hàng
20289, Banking Academy ,Học Viện Ngân hàng,HV Ngân hàng
20290, BA,Học Viện Ngân hàng,HV Ngân hàng
20621,HVNH,Học Viện Ngân Hàng,HV Ngân Hàng
20897,Học Viện Ngân Hàng,Học Viện Ngân Hàng,HV Ngân Hàng
27228,Banking Acedamy,Học viện Ngân hàng,HV Ngân hàng
16306,hoc vien ngan hang phan vien phu yen,Học viện Ngân hàng - Phân viện Phú Yên,Học viện Ngân hàng
16687,Học viện ngân hàng - Phân viện Phú Yên,Học viện Ngân hàng - Phân viện Phú Yên,Học viện Ngân hàng
21335,hoc vien ngan hag pvien pyen,Học viện Ngân hàng - Phân viện Phú Yên,Học viện Ngân hàng
20661,Học Viện Ngân Hàng Phân Viện Bắc Ninh,Học Viện Ngân Hàng Phân Viện Bắc Ninh,Học viện Ngân hàng
20937,Học Viện Ngân Hàng Phân Viện Bắc Ninh,Học Viện Ngân Hàng Phân Viện Bắc Ninh,Học viện Ngân hàng
16571,Học viện Ngoại giao Việt Nam,Học viện Ngoại giao,HV Ngoại giao
20285,HV Ngoại giao,Học Viện Ngoại giao,HV Ngoại giao
20286, Diplomatic Academy of Vietnam ,Học Viện Ngoại giao,HV Ngoại giao
20287, DAV,Học Viện Ngoại giao,HV Ngoại giao
20578,DAV,Học Viện Ngoại Giao,HV Ngoại Giao
20854,Học Viện Ngoại Giao,Học Viện Ngoại Giao,HV Ngoại Giao
27891,hoc vien ngoai giao ha noi,Học viện Ngoại giao,HV Ngoại giao
28787,HVNG,Học viện Ngoại giao,HV Ngoại giao
29369,Học viện Ngoại Giao,Học viện Ngoại giao,HV Ngoại giao
15488,Đại Học Nông Nghiệp Hà Nội,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
16406,Học viện nông nghiệp Việt Nam,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
18550,Học Viện Nông Nghiệp Việt Nam,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
20246,HV Nông Nghiệp Việt Nam,Học Viện Nông Nghiệp Việt Nam,HV Nông Nghiệp Việt Nam
20247, Vietnam National University of Agriculture ,Học Viện Nông Nghiệp Việt Nam,HV Nông Nghiệp Việt Nam
20248, VNUA,Học Viện Nông Nghiệp Việt Nam,HV Nông Nghiệp Việt Nam
20581,HVN,Học Viện Nông Nghiệp Việt Nam,HV Nông Nghiệp Việt Nam
20857,Học Viện Nông Nghiệp Việt Nam,Học Viện Nông Nghiệp Việt Nam,HV Nông Nghiệp Việt Nam
21248,dai hoc nong nghiep i ha noi,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
21277,ha noi agricultural university no 1,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
21567,daihocnongnghiep,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
26993,dh nong nghiep ha noi,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
27916,Dai hoc n0ng ngkiep,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
28376,Dh nong nghiep,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
29080,Dai hoc NN,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
29167,Đại Học Nông Lam,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
29343,DH Nongnghiep Ha Noi,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
29542,hoc vien nong nghiep viet nam,Học viện Nông nghiệp Việt Nam,HV Nông nghiệp Việt Nam
21198,dai hoc phat phap,HỌC VIỆN PHẬT GIÁO VIỆT NAM,HV PHẬT GIÁO VIỆT NAM
21224,dai hoc phat phap,HỌC VIỆN PHẬT GIÁO VIỆT NAM,HV PHẬT GIÁO VIỆT NAM
28913,hoc vien Phat giao VN tai Hue,Học viện Phật giáo Việt Nam tại Huế,HV Phật giáo Việt Nam tại Huế
20104,Vietnam Buddhist University,Học viện Phật giáo Việt Nam tại TP.HCM,HV Phật giáo Việt Nam tại TP.HCM
21257,hoc vien phong chong canh sat,Học viện phòng chống cảnh sát,HV phòng chống cảnh sát
17947,Học Viện Phòng Không - Không Quân Việt Nam (Vietnam Academy of Air Force – Air Defense Force),Học Viện Phòng Không - Không Quân,HV Phòng Không - Không Quân
21089,hoc vien phong khong - khong quan viet nam (vietnam academy of air force - air defense force),Học Viện Phòng Không - Không Quân,HV Phòng Không - Không Quân
21090,(vietnam academy of air force - air defense force),Học Viện Phòng Không - Không Quân,HV Phòng Không - Không Quân
21091,hoc vien phong khong - khong quan viet nam,Học Viện Phòng Không - Không Quân,HV Phòng Không - Không Quân
21180,hv pkkq,Học Viện Phòng Không - Không Quân,HV Phòng Không - Không Quân
20540,ADAFA,Học Viện Phòng Không – Không Quân,HV Phòng Không – Không Quân
20816,Học Viện Phòng Không – Không Quân,Học Viện Phòng Không – Không Quân,HV Phòng Không – Không Quân
20577,VWA,Học Viện Phụ Nữ Việt Nam,HV Phụ Nữ Việt Nam
20853,Học Viện Phụ Nữ Việt Nam,Học Viện Phụ Nữ Việt Nam,HV Phụ Nữ Việt Nam
28152,Vietnam Women's Academy,Học Viện Phụ Nữ Việt Nam,HV Phụ Nữ Việt Nam
20663,NAEM,Học Viện Quản Lý Giáo Dục,HV Quản Lý Giáo Dục
20939,Học Viện Quản Lý Giáo Dục,Học Viện Quản Lý Giáo Dục,HV Quản Lý Giáo Dục
29052,hoc vien qlgd,Học viện Quản lý Giáo dục,HV Quản lý Giáo dục
21057,hoc vien quan y 103,Học viện Quân Y,HV Quân Y
21658,hvqy vietnam military medical university,Học viện Quân Y,HV Quân Y
21659,hvqy,Học viện Quân Y,HV Quân Y
20659,VNMA,Học Viện Quân Y - Hệ Dân sự,HV Quân Y - Hệ Dân sự
20935,Học Viện Quân Y - Hệ Dân sự,Học Viện Quân Y - Hệ Dân sự,HV Quân Y - Hệ Dân sự
20625,Học Viện Quân Y - Hệ Quân sự,Học Viện Quân Y - Hệ Quân sự,HV Quân Y - Hệ Quân sự
20901,Học Viện Quân Y - Hệ Quân sự,Học Viện Quân Y - Hệ Quân sự,HV Quân Y - Hệ Quân sự
16111,Daj hoc taj chjnh ke toan,Học viện tài chính,HV tài chính
16142,Học Viện Tài Chính,Học viện tài chính,HV tài chính
16374,C013a43 Trường Đại Học Tài Chính Kế Toán,Học viện tài chính,HV tài chính
17489,Học Viện Tài Chính,Học viện tài chính,HV tài chính
17548,Truong Dai Hoc Tai Chinh Ke Toan,Học viện tài chính,HV tài chính
20294,HV Tài chính,Học Viện Tài chính,HV Tài chính
20295, Academy of Finance ,Học Viện Tài chính,HV Tài chính
20296, AOF,Học Viện Tài chính,HV Tài chính
20580,HVTC,Học Viện Tài Chính,HV Tài Chính
20856,Học Viện Tài Chính,Học Viện Tài Chính,HV Tài Chính
21000,hoc vien tai chinh (academy of finance),Học Viện Tài chính,HV Tài chính
26882,Học Viện Tài Chính.,Học viện Tài chính,HV Tài chính
16625,Học viện TTN Việt Nam,Học Viện Thanh Thiếu Niên,HV Thanh Thiếu Niên
21336,hoc vien ttn viet nam,Học Viện Thanh Thiếu Niên,HV Thanh Thiếu Niên
20354,HV Thanh thiếu niên VN,Học Viện Thanh thiếu niên Việt Nam,HV Thanh thiếu niên Việt Nam
20355, Vietnam Youth Academy ,Học Viện Thanh thiếu niên Việt Nam,HV Thanh thiếu niên Việt Nam
20356, VYA,Học Viện Thanh thiếu niên Việt Nam,HV Thanh thiếu niên Việt Nam
20566,VYA,Học Viện Thanh Thiếu Niên Việt Nam,HV Thanh Thiếu Niên Việt Nam
20842,Học Viện Thanh Thiếu Niên Việt Nam,Học Viện Thanh Thiếu Niên Việt Nam,HV Thanh Thiếu Niên Việt Nam
27583,Vya.edu.vn,Học viện Thanh thiếu niên Việt Nam,HV Thanh thiếu niên Việt Nam
28352,Học viện Thiết kế Sài Gòn,Học Viện Thiết Kế Thời Trang Sài Gòn FDA,HV Thiết Kế Thời Trang Sài Gòn FDA
20336,HV Thiết kế & Thời trang London,Học Viện Thiết kế và Thời trang London,HV Thiết kế và Thời trang London
20337, London College of Design & Fashion ,Học Viện Thiết kế và Thời trang London,HV Thiết kế và Thời trang London
20338, LCDF,Học Viện Thiết kế và Thời trang London,HV Thiết kế và Thời trang London
20291,HV Tòa Án,Học Viện Tòa Án,HV Tòa Án
20292, Vietnam Court Academy ,Học Viện Tòa Án,HV Tòa Án
20293, VCA,Học Viện Tòa Án,HV Tòa Án
20579,HTA,Học viện Tòa án,HV Tòa án
20855,Học viện Tòa án,Học viện Tòa án,HV Tòa án
29989,Học Viện Tóc Quốc Tế Onestar,Học viện tóc quốc tế OneStar,HV tóc quốc tế OneStar
27177,Học Viện Tóc Seoul,Học Viện Tóc Seoul,HV Tóc Seoul
